_id,AÑO,CVE_ENT,ENTIDAD,HOMBRES,MUJERES,DESCONOCIDO,TOTAL,POBLACION_HOMBRES,POBLACION_MUJERES,POBLACION_TOTAL,TASA_HOMBRES,TASA_MUJERES,TASA_TOTAL
240,1997,1,Aguascalientes,18,9,0,27,447511,465002,912513,4.02224749782687,1.93547554634174,2.95886195593926
241,1997,2,Baja California,85,10,0,95,1150708,1118507,2269215,7.38675667502094,0.894048942027184,4.18646977038315
242,1997,3,Baja California Sur,30,2,0,32,205112,195289,400401,14.6261554662818,1.02412322250613,7.99198803199792
243,1997,4,Campeche,52,6,0,58,338408,332680,671088,15.3660669960521,1.80353492845978,8.64268173473524
244,1997,5,Coahuila,90,12,0,102,1129657,1130548,2260205,7.96702007777582,1.0614321550257,4.51286498348601
245,1997,6,Colima,26,5,0,31,257898,258830,516728,10.0815050911601,1.93176988757099,5.99928782647737
246,1997,7,Chiapas,64,17,0,81,1888093,1881922,3770015,3.38966353881933,0.903331806525456,2.1485325655203
247,1997,8,Chihuahua,173,21,0,194,1471185,1464548,2935733,11.7592281052349,1.43388950037827,6.60823038062385
248,1997,9,Ciudad de México,324,65,0,389,4175406,4481710,8657116,7.75972444356309,1.45033926782411,4.49341327989598
249,1997,10,Durango,38,8,0,46,730865,741222,1472087,5.19931861561301,1.07929877958291,3.12481531322537
250,1997,11,Guanajuato,131,36,0,167,2236634,2362752,4599386,5.85701549739475,1.5236470014627,3.63091943141976
251,1997,12,Guerrero,34,16,0,50,1496781,1545399,3042180,2.27154139449926,1.03533132867305,1.6435582378426
252,1997,13,Hidalgo,46,9,0,55,1090761,1121222,2211983,4.21723915688221,0.802695630303365,2.48645672231658
253,1997,14,Jalisco,268,48,0,316,3075755,3196451,6272206,8.71330778946958,1.50166544082797,5.03809983281799
254,1997,15,Estado de México,151,49,0,200,6157236,6287710,12444946,2.45239909595799,0.779298027421748,1.60707808615642
255,1997,16,Michoacán,109,29,0,138,1963372,2063931,4027303,5.55167334565228,1.40508573203271,3.42661081125508
256,1997,17,Morelos,29,13,0,42,741132,771352,1512484,3.91293318868973,1.68535247202315,2.77688887948567
257,1997,18,Nayarit,27,4,0,31,463326,460412,923738,5.82743036220717,0.868787086348749,3.3559299281831
258,1997,19,Nuevo León,89,12,0,101,1869263,1855578,3724841,4.76123477541684,0.646698764482011,2.71152513624071
259,1997,20,Oaxaca,61,13,0,74,1660880,1725807,3386687,3.67275179422957,0.75327078868031,2.18502625131877
260,1997,21,Puebla,77,23,0,100,2412349,2523233,4935582,3.19190962833321,0.911528978893348,2.02610350714465
261,1997,22,Querétaro,44,2,0,46,657465,677214,1334679,6.69237145703574,0.29532762169713,3.44652159807714
262,1997,23,Quintana Roo,47,9,0,56,402959,377660,780619,11.6637176486938,2.38309590637081,7.17379413004295
263,1997,24,San Luis Potosí,84,13,0,97,1134880,1157768,2292648,7.40166361201184,1.12285017378266,4.23091551777682
264,1997,25,Sinaloa,69,11,0,80,1265493,1249577,2515070,5.45242051911785,0.880297892806926,3.18082598098661
265,1997,26,Sonora,101,9,0,110,1099501,1077153,2176654,9.18598527877646,0.835535898799892,5.05362818344119
266,1997,27,Tabasco,133,16,0,149,920398,919599,1839997,14.4502704264894,1.73988879935711,8.09783928995536
267,1997,28,Tamaulipas,110,13,0,123,1326626,1334608,2661234,8.29171145447172,0.974068790236534,4.62191599836767
268,1997,29,Tlaxcala,10,3,0,13,463528,474645,938173,2.15736697675221,0.632051322567393,1.38567193897074
269,1997,30,Veracruz,196,40,0,236,3428047,3516500,6944547,5.71754121224126,1.13749466799374,3.39834981316996
270,1997,31,Yucatán,70,12,0,82,813017,817035,1630052,8.60990606592482,1.46872533000422,5.03051436395894
271,1997,32,Zacatecas,25,11,0,36,676503,701406,1377909,3.69547511245331,1.56827857189702,2.61265439154545
272,1997,33,Extranjero,19,3,1,23,,,,,,
273,1998,0,Nacional,2827,514,1,3342,47778268,49020915,96799183,5.91691603387549,1.04853203984463,3.45250847829986
274,1998,1,Aguascalientes,17,3,0,20,455788,475217,931005,3.72980420721915,0.631290547265776,2.14821617499369
275,1998,2,Baja California,94,7,0,101,1190794,1155052,2345846,7.89389264641911,0.606033321443537,4.30548296861772
276,1998,3,Baja California Sur,30,3,0,33,211247,200405,411652,14.2013851084276,1.49696863850702,8.01647993936626
277,1998,4,Campeche,49,10,0,59,343626,338286,681912,14.2596893133814,2.95607858439309,8.65214279848426
278,1998,5,Coahuila,72,13,0,85,1144230,1143791,2288021,6.29244120500249,1.13657127919349,3.71500086756197
279,1998,6,Colima,20,5,0,25,262976,264176,527152,7.605256753468,1.89267760886682,4.74246517133578
280,1998,7,Chiapas,75,15,0,90,1923736,1921117,3844853,3.89866384992535,0.780795755802484,2.34079170256964
281,1998,8,Chihuahua,183,27,0,210,1499827,1490210,2990037,12.2014072289671,1.81182517900162,7.02332446053343
282,1998,9,Ciudad de México,284,83,0,367,4183690,4490970,8674660,6.78826586099831,1.84815307160814,4.23071336513477
283,1998,10,Durango,44,6,0,50,730351,742972,1473323,6.02450054836647,0.807567445341143,3.39368896026194
284,1998,11,Guanajuato,132,29,0,161,2259794,2396414,4656208,5.84124039624851,1.21014148640427,3.45774931016827
285,1998,12,Guerrero,57,12,0,69,1511652,1567516,3079168,3.77070913146677,0.765542425085294,2.24086506484869
286,1998,13,Hidalgo,32,13,0,45,1101305,1139339,2240644,2.90564375899501,1.14101246424462,2.00835117046706
287,1998,14,Jalisco,276,37,0,313,3107440,3229177,6336617,8.88190922431326,1.14580278504399,4.93954423945774
288,1998,15,Estado de México,186,60,0,246,6301658,6447861,12749519,2.95160416512607,0.93054115155398,1.92948455545656
289,1998,16,Michoacán,101,17,0,118,1967788,2077763,4045551,5.13266673035917,0.818187637377314,2.91678438857896
290,1998,17,Morelos,30,12,0,42,750727,784679,1535406,3.99612642145547,1.52928777245217,2.73543284316982
291,1998,18,Nayarit,14,5,0,19,465141,463164,928305,3.00984002700256,1.07953122436113,2.0467411034089
292,1998,19,Nuevo León,117,13,0,130,1900830,1885642,3786472,6.15520588374552,0.689420367174681,3.43327509090256
293,1998,20,Oaxaca,55,10,0,65,1680802,1755604,3436406,3.27224741522202,0.569604534963466,1.89151107290582
294,1998,21,Puebla,71,29,0,100,2456276,2576849,5033125,2.89055464451063,1.12540548553679,1.98683720352664
295,1998,22,Querétaro,28,6,0,34,673573,697103,1370676,4.15693621923682,0.860704946040972,2.48052785632783
296,1998,23,Quintana Roo,27,8,0,35,423694,396809,820503,6.37252356653623,2.01608330456214,4.26567605481028
297,1998,24,San Luis Potosí,71,7,0,78,1143220,1170888,2314108,6.21052815731006,0.597836855446465,3.37062920140287
298,1998,25,Sinaloa,69,10,0,79,1277428,1261834,2539262,5.40147859605395,0.792497269846905,3.11114016592222
299,1998,26,Sonora,111,10,0,121,1114309,1091145,2205454,9.96133029527716,0.916468480357789,5.48639871881254
300,1998,27,Tabasco,124,19,0,143,935807,937100,1872907,13.2505954753491,2.02753174687867,7.63518957428212
301,1998,28,Tamaulipas,117,14,0,131,1351215,1359558,2710773,8.65887368035435,1.02974643229638,4.832569897959
302,1998,29,Tlaxcala,21,6,0,27,472221,484424,956645,4.44707033359381,1.23858438062524,2.82236357269416
303,1998,30,Veracruz,185,15,0,200,3437336,3543010,6980346,5.38207495572152,0.423368830457718,2.86518748497567
304,1998,31,Yucatán,70,6,0,76,824123,828920,1653043,8.49387773427025,0.723833421801863,4.59758155111513
305,1998,32,Zacatecas,35,4,0,39,675664,703920,1379584,5.18008951194677,0.568246391635413,2.82693913527556
306,1998,33,Extranjero,30,0,1,31,,,,,,
307,1999,0,Nacional,2830,509,0,3339,48353617,49731798,98085415,5.85271625078223,1.02349004152233,3.40417584000639
308,1999,1,Aguascalientes,30,4,0,34,463566,485233,948799,6.47157039127115,0.824346241908527,3.58347763857255
309,1999,2,Baja California,94,8,0,102,1230106,1191536,2421642,7.64161787683338,0.671402290824616,4.21201812654389
310,1999,3,Baja California Sur,16,0,0,16,217246,205501,422747,7.36492271434227,0,3.78476961397715
311,1999,4,Campeche,40,5,0,45,348533,343799,692332,11.476675092459,1.45433814525348,6.49977178579063
312,1999,5,Coahuila,70,14,0,84,1157413,1156253,2313666,6.04797077620521,1.21080766925578,3.63060182411809
313,1999,6,Colima,20,2,0,22,267757,269392,537149,7.46945924849771,0.74241254380234,4.09569784175341
314,1999,7,Chiapas,79,14,0,93,1958071,1960249,3918320,4.0345830156312,0.714194982372137,2.373466179383
315,1999,8,Chihuahua,178,34,0,212,1526940,1515154,3042094,11.6573015311669,2.24399631984604,6.96888393323809
316,1999,9,Ciudad de México,252,62,0,314,4186251,4496378,8682629,6.01970593736496,1.37888762910947,3.61641617993813
317,1999,10,Durango,30,8,0,38,728909,744220,1473129,4.11574009924421,1.07495095536266,2.57954327149897
318,1999,11,Guanajuato,125,28,0,153,2280187,2428768,4708955,5.48200651964071,1.15284786360822,3.24912852214557
319,1999,12,Guerrero,52,15,0,67,1524835,1588947,3113782,3.41020503857794,0.944021417957931,2.15172417336859
320,1999,13,Hidalgo,37,12,0,49,1110230,1156682,2266912,3.33264278572908,1.03745022400279,2.16153075196567
321,1999,14,Jalisco,282,38,0,320,3135878,3260280,6396158,8.992696782209,1.16554406370005,5.00300336545783
322,1999,15,Estado de México,187,40,0,227,6442320,6608418,13050738,2.90268102174372,0.605288587979756,1.73936523742948
323,1999,16,Michoacán,93,25,0,118,1969617,2090263,4059880,4.72173016378311,1.19602174463213,2.90648984699055
324,1999,17,Morelos,34,7,0,41,759195,797378,1556573,4.47842780840232,0.877877242662827,2.63399146715252
325,1999,18,Nayarit,24,5,0,29,466405,465639,932044,5.14574243415058,1.07379321749252,3.11144109076396
326,1999,19,Nuevo León,112,17,0,129,1930019,1914425,3844444,5.80305167980212,0.887995089909503,3.35549171739789
327,1999,20,Oaxaca,50,18,0,68,1699347,1785221,3484568,2.94230666250036,1.00827852686026,1.95146141501615
328,1999,21,Puebla,100,23,0,123,2497516,2629426,5126942,4.00397835289143,0.874715622344953,2.39909092008453
329,1999,22,Querétaro,33,3,0,36,689350,717154,1406504,4.78711829984768,0.418320193431257,2.55953769061446
330,1999,23,Quintana Roo,42,10,0,52,444296,416095,860391,9.45315735455642,2.40329732392843,6.04376382365692
331,1999,24,San Luis Potosí,78,13,0,91,1149972,1183189,2333161,6.78277384145005,1.09872556286443,3.90028806413274
332,1999,25,Sinaloa,66,6,0,72,1287490,1272980,2560470,5.12625340779346,0.4713349777687,2.81198373736072
333,1999,26,Sonora,124,7,0,131,1127565,1104218,2231783,10.9971487231335,0.633932792256602,5.86974629701902
334,1999,27,Tabasco,136,23,0,159,950369,954358,1904727,14.3102310786652,2.409997087047,8.34765297074069
335,1999,28,Tamaulipas,114,15,0,129,1374228,1383748,2757976,8.29556667452563,1.08401240688333,4.67734309508132
336,1999,29,Tlaxcala,16,3,0,19,480411,493997,974408,3.33048160845609,0.607291137395571,1.94990188914705
337,1999,30,Veracruz,167,33,0,200,3441348,3566536,7007884,4.85274956209021,0.925267542511838,2.85392851822319
338,1999,31,Yucatán,88,11,0,99,834349,840417,1674766,10.547145139504,1.30887404705045,5.91127357493525
339,1999,32,Zacatecas,36,5,0,41,673898,705944,1379842,5.34205473231854,0.708271477624288,2.97135469133423
340,1999,33,Extranjero,25,1,0,26,,,,,,
341,2000,0,Nacional,2937,538,0,3475,48933194,50435664,99368858,6.00206068706653,1.06670549633291,3.497071486924
342,2000,1,Aguascalientes,23,7,0,30,472780,496053,968833,4.86484199839249,1.41113953549318,3.09650889265746
343,2000,2,Baja California,86,6,0,92,1268049,1227906,2495955,6.78207230162241,0.488636752324689,3.68596388957333
344,2000,3,Baja California Sur,30,2,0,32,224278,211818,436096,13.3762562533998,0.944206819061647,7.33783387144115
345,2000,4,Campeche,52,8,0,60,353990,350093,704083,14.6896804994491,2.2851071001134,8.52172258100253
346,2000,5,Coahuila,90,9,0,99,1173515,1172390,2345905,7.66926711631296,0.767662637859415,4.22011974056921
347,2000,6,Colima,30,5,0,35,271718,273784,545502,11.0408585371599,1.82625719545335,6.41610846523019
348,2000,7,Chiapas,67,11,0,78,1993991,2002049,3996040,3.36009540664928,0.549437101689319,1.95193241308896
349,2000,8,Chihuahua,202,31,0,233,1550638,1538558,3089196,13.0268960260228,2.01487366742105,7.5424155670278
350,2000,9,Ciudad de México,282,43,0,325,4196353,4509734,8706087,6.72012101937087,0.953493044157372,3.73302035690661
351,2000,10,Durango,35,12,0,47,731124,748379,1479503,4.78714964903354,1.60346562370136,3.17674246013695
352,2000,11,Guanajuato,151,29,0,180,2301646,2460745,4762391,6.56052233923027,1.1785048836836,3.77961406360796
353,2000,12,Guerrero,48,21,0,69,1535530,1606280,3141810,3.12595651013005,1.30736857833005,2.19618627479065
354,2000,13,Hidalgo,51,10,0,61,1119202,1172525,2291727,4.55681816151151,0.852860280164602,2.66174810524988
355,2000,14,Jalisco,234,58,0,292,3170004,3297802,6467806,7.38169415559097,1.7587471897949,4.51466849809657
356,2000,15,Estado de México,162,48,0,210,6564326,6747321,13311647,2.4678847455169,0.711393455269136,1.57756587145077
357,2000,16,Michoacán,107,39,0,146,1970533,2099596,4070129,5.43000294844085,1.8575002048013,3.58710989258571
358,2000,17,Morelos,26,7,0,33,766243,807830,1574073,3.39317944829512,0.866518945817808,2.09647201876914
359,2000,18,Nayarit,19,5,0,24,468671,468945,937616,4.05401657025931,1.06622311784964,2.55968328185526
360,2000,19,Nuevo León,126,18,0,144,1962825,1947402,3910227,6.41931909365328,0.924308386249988,3.68265064918226
361,2000,20,Oaxaca,64,14,0,78,1713709,1808875,3522584,3.73458971155546,0.773961716536521,2.21428360544419
362,2000,21,Puebla,77,27,0,104,2533045,2675378,5208423,3.03981966368541,1.00920318549379,1.99676562368302
363,2000,22,Querétaro,35,9,0,44,705994,737147,1443141,4.95754921429927,1.22092337077951,3.04890513123804
364,2000,23,Quintana Roo,49,6,0,55,464940,436159,901099,10.5389942788317,1.37564512024285,6.1036578666717
365,2000,24,San Luis Potosí,98,11,0,109,1158297,1196265,2354562,8.46069704056904,0.919528699744622,4.62931109904942
366,2000,25,Sinaloa,65,8,0,73,1296351,1283656,2580007,5.01407412035784,0.62321992808042,2.82944968753961
367,2000,26,Sonora,119,12,0,131,1142669,1119575,2262244,10.4142144400522,1.07183529464306,5.79071046270871
368,2000,27,Tabasco,137,30,0,167,963048,969642,1932690,14.2256668411128,3.09392538689537,8.6408063372812
369,2000,28,Tamaulipas,126,10,0,136,1398284,1409081,2807365,9.01104496654471,0.70968241002469,4.84440035406867
370,2000,29,Tlaxcala,12,0,0,12,489069,504310,993379,2.45364151070708,0,1.20799815578948
371,2000,30,Veracruz,194,22,0,216,3451802,3593928,7045730,5.62025284184898,0.612143593305152,3.06568659315642
372,2000,31,Yucatán,91,15,0,106,846565,853760,1700325,10.7493222611377,1.75693403298351,6.2341023039713
373,2000,32,Zacatecas,35,3,0,38,674005,708678,1382683,5.19283981572837,0.423323427565128,2.74827997451332
374,2000,33,Extranjero,14,2,0,16,,,,,,
375,2001,0,Nacional,3133,678,0,3811,49576541,51162722,100739263,6.31952116223679,1.32518359754198,3.78303343354815
376,2001,1,Aguascalientes,41,5,0,46,484268,508193,992461,8.46638638109477,0.983878172269197,4.63494283402572
377,2001,2,Baja California,83,14,0,97,1306033,1264804,2570837,6.35512272660798,1.10689087004785,3.77309024259414
378,2001,3,Baja California Sur,21,2,0,23,232798,219686,452484,9.02069605408981,0.910390284314886,5.08305266042556
379,2001,4,Campeche,54,16,0,70,360575,357555,718130,14.976079872426,4.47483603921075,9.74753874646652
380,2001,5,Coahuila,115,18,0,133,1194644,1193710,2388354,9.62629871325684,1.50790392976519,5.56868872872279
381,2001,6,Colima,21,5,0,26,275153,277437,552590,7.63211740377172,1.8022109523964,4.70511590872075
382,2001,7,Chiapas,32,11,0,43,2034025,2048039,4082064,1.57323533388233,0.537099147037727,1.05338867788452
383,2001,8,Chihuahua,202,26,0,228,1572320,1561180,3133500,12.8472575557138,1.66540693577935,7.27620871230254
384,2001,9,Ciudad de México,305,72,0,377,4221831,4536836,8758667,7.22435360392209,1.58700909620714,4.30430795005678
385,2001,10,Durango,50,11,0,61,738514,756459,1494973,6.77035235621803,1.4541435821373,4.08034125031021
386,2001,11,Guanajuato,132,36,0,168,2327019,2493628,4820647,5.67249343473345,1.44367965069369,3.48500937737196
387,2001,12,Guerrero,59,17,0,76,1544763,1619457,3164220,3.81935610834801,1.04973457152614,2.40185574960022
388,2001,13,Hidalgo,51,14,0,65,1129653,1187496,2317149,4.51466069669182,1.17895133962557,2.80517135497113
389,2001,14,Jalisco,248,42,0,290,3214289,3344750,6559039,7.71554766855127,1.25569923013678,4.42137941244137
390,2001,15,Estado de México,205,69,0,274,6669403,6862200,13531603,3.07373838408025,1.00550843752732,2.02488943845012
391,2001,16,Michoacán,127,40,0,167,1972728,2106562,4079290,6.43778564505598,1.89882851774598,4.09384966501524
392,2001,17,Morelos,34,11,0,45,772874,816440,1589314,4.3991646762603,1.34731272353143,2.83141028141701
393,2001,18,Nayarit,33,7,0,40,472652,473491,946143,6.98188096104534,1.47838079287674,4.22769074019466
394,2001,19,Nuevo León,109,19,0,128,2002502,1986659,3989161,5.44319056859868,0.956379529652547,3.20869476062761
395,2001,20,Oaxaca,74,17,0,91,1724751,1826296,3551047,4.2904743931153,0.930845821268841,2.56262448793271
396,2001,21,Puebla,107,32,0,139,2564991,2715338,5280329,4.17155459804732,1.17849048626727,2.63241173040544
397,2001,22,Querétaro,47,13,0,60,724415,757387,1481802,6.4879937604826,1.71642766511704,4.04912397202865
398,2001,23,Quintana Roo,44,5,0,49,486166,457363,943529,9.05040665122612,1.09322354453683,5.19326909930696
399,2001,24,San Luis Potosí,91,24,0,115,1169959,1211138,2381097,7.77805034193506,1.98160738082696,4.82970664361847
400,2001,25,Sinaloa,75,7,0,82,1305803,1294971,2600774,5.74359225702499,0.54055264558048,3.15290755751942
401,2001,26,Sonora,150,20,0,170,1161653,1138593,2300246,12.9126339793381,1.75655392225317,7.39051388416717
402,2001,27,Tabasco,147,20,0,167,974702,983247,1957949,15.0815326120189,2.03407689014052,8.52933350153656
403,2001,28,Tamaulipas,113,16,0,129,1425712,1436884,2862596,7.92586441020346,1.11352064606468,4.50639908670312
404,2001,29,Tlaxcala,20,5,0,25,498817,515800,1014617,4.0094864449287,0.969367972082202,2.46398394665179
405,2001,30,Veracruz,185,45,0,230,3474280,3628642,7102922,5.32484428428336,1.24013336118581,3.23810398030557
406,2001,31,Yucatán,92,24,0,116,862146,869838,1731984,10.6710464352905,2.75913445952005,6.69752145516356
407,2001,32,Zacatecas,43,11,0,54,677102,712643,1389745,6.35059414977359,1.54354985595873,3.88560491313155
408,2001,33,Extranjero,23,4,0,27,,,,,,
409,2002,0,Nacional,3211,660,0,3871,50256500,51910774,102167274,6.38922328455026,1.27141236614966,3.78888449152514
410,2002,1,Aguascalientes,37,7,0,44,496506,520891,1017397,7.45207510080442,1.34385120879416,4.32476211351125
411,2002,2,Baja California,88,17,0,105,1345202,1302474,2647676,6.54176844815872,1.30520839571462,3.96574203188003
412,2002,3,Baja California Sur,35,4,0,39,241795,227996,469791,14.4750718583924,1.75441674415341,8.30156388691993
413,2002,4,Campeche,60,10,0,70,367685,365478,733163,16.318315949794,2.73614280476527,9.54767220931771
414,2002,5,Coahuila,108,18,0,126,1217271,1216223,2433494,8.87230534531752,1.47999174493493,5.17774031906387
415,2002,6,Colima,31,2,0,33,278767,281171,559938,11.1203980385053,0.7113109104424,5.89350963856713
416,2002,7,Chiapas,54,11,0,65,2076146,2095765,4171911,2.60097314928719,0.524868007624901,1.55803898980587
417,2002,8,Chihuahua,186,28,0,214,1594681,1584204,3178885,11.6637747612218,1.76744914165095,6.73192015439376
418,2002,9,Ciudad de México,260,59,0,319,4252224,4567485,8819709,6.11444740446411,1.29173932700381,3.6168993784262
419,2002,10,Durango,72,12,0,84,747116,765403,1512519,9.63705769920601,1.56780153722941,5.55364924341446
420,2002,11,Guanajuato,161,42,0,203,2353629,2526907,4880536,6.84050035073497,1.66211103139134,4.15937921572549
421,2002,12,Guerrero,56,19,0,75,1553887,1631938,3185825,3.60386566075912,1.16425991673703,2.35417827407343
422,2002,13,Hidalgo,42,6,0,48,1140831,1202844,2343675,3.68152688697975,0.498817801809711,2.04806553809722
423,2002,14,Jalisco,265,56,0,321,3261434,3393774,6655208,8.12526023828782,1.65008041195436,4.82329027131834
424,2002,15,Estado de México,241,69,0,310,6774890,6975311,13750201,3.55725332809832,0.989203205419801,2.25451249767185
425,2002,16,Michoacán,126,28,0,154,1975830,2113535,4089365,6.37706685291751,1.32479471596165,3.76586584958789
426,2002,17,Morelos,22,9,0,31,780120,825350,1605470,2.82007896221094,1.09044647725207,1.93089873993285
427,2002,18,Nayarit,32,5,0,37,477148,478355,955503,6.70651454056184,1.04524882148195,3.87230600008582
428,2002,19,Nuevo León,117,21,0,138,2044555,2027599,4072154,5.72251663564932,1.03570775089157,3.38886987083494
429,2002,20,Oaxaca,76,15,0,91,1735679,1843034,3578713,4.37868983838601,0.813875381571908,2.54281357571842
430,2002,21,Puebla,106,32,0,138,2598165,2755831,5353996,4.07980247597824,1.16117425197699,2.5775140661293
431,2002,22,Querétaro,34,5,0,39,743622,778078,1521700,4.57221545355033,0.642609095746185,2.56292304659263
432,2002,23,Quintana Roo,40,10,0,50,508118,479258,987376,7.87218716912213,2.08655880548682,5.06392701463272
433,2002,24,San Luis Potosí,105,17,0,122,1182750,1226765,2409515,8.87761572606214,1.38575847860022,5.06325961863695
434,2002,25,Sinaloa,75,18,0,93,1316161,1306873,2623034,5.69839100231659,1.37733352820052,3.54551256293285
435,2002,26,Sonora,143,17,0,160,1182019,1158645,2340664,12.0979442800835,1.46723111910896,6.83566714402409
436,2002,27,Tabasco,153,25,0,178,986923,997144,1984067,15.5027291896126,2.5071604502459,8.97147122551809
437,2002,28,Tamaulipas,99,12,0,111,1455026,1465946,2920972,6.80400212779703,0.818584040612683,3.80010489658922
438,2002,29,Tlaxcala,21,8,0,29,509049,527708,1036757,4.12533960384953,1.51598990350724,2.79718391098396
439,2002,30,Veracruz,183,43,0,226,3499801,3665366,7165167,5.22886872710763,1.1731434186927,3.15414839598296
440,2002,31,Yucatán,108,22,0,130,878672,886586,1765258,12.2912759254876,2.48142876156402,7.36436260308691
441,2002,32,Zacatecas,53,10,0,63,680798,716837,1397635,7.78498174201452,1.39501727728898,4.50761464903211
442,2002,33,Extranjero,22,3,0,25,,,,,,
443,2003,0,Nacional,3405,698,1,4104,50919820,52668079,103587899,6.68698357535435,1.32528091635922,3.96185272567407
444,2003,1,Aguascalientes,53,11,0,64,508743,533840,1042583,10.417833758892,2.06054248463959,6.13859999635521
445,2003,2,Baja California,109,19,0,128,1384258,1340717,2724975,7.87425465484036,1.41715216559498,4.69729080083304
446,2003,3,Baja California Sur,31,3,0,34,250869,236488,487357,12.3570469049584,1.26856330976625,6.97640538660571
447,2003,4,Campeche,42,4,0,46,374828,373635,748463,11.2051394239491,1.07056351787172,6.14592838924569
448,2003,5,Coahuila,126,16,0,142,1239577,1239005,2478582,10.1647578165778,1.29135879193385,5.72908219296356
449,2003,6,Colima,21,8,0,29,282355,284997,567352,7.4374457686246,2.80704709172377,5.11146519268461
450,2003,7,Chiapas,47,6,0,53,2117763,2144203,4261966,2.21932293651367,0.279824251714973,1.24355755067028
451,2003,8,Chihuahua,185,34,0,219,1616438,1607420,3223858,11.4449177759988,2.1151908026527,6.79310317017685
452,2003,9,Ciudad de México,298,77,0,375,4280465,4597864,8878329,6.96186045207705,1.67469068245603,4.2237677833295
453,2003,10,Durango,64,9,1,74,755537,774552,1530089,8.47079626808482,1.16196201158863,4.83631997877248
454,2003,11,Guanajuato,162,25,0,187,2378818,2560063,4938881,6.81010485039209,0.976538467998639,3.78628276324131
455,2003,12,Guerrero,58,15,0,73,1561822,1644038,3205860,3.71361141026314,0.912387669871378,2.27708009707224
456,2003,13,Hidalgo,47,10,0,57,1151686,1218499,2370185,4.08097345977984,0.820681838885383,2.40487556878472
457,2003,14,Jalisco,256,56,0,312,3307355,3443157,6750512,7.7403242167835,1.62641436332993,4.62187164469895
458,2003,15,Estado de México,223,62,0,285,6878334,7089901,13968235,3.24206413936863,0.874483296734327,2.04034367978488
459,2003,16,Michoacán,105,34,0,139,1977924,2120478,4098402,5.30859628580269,1.60341206086552,3.39156578588435
460,2003,17,Morelos,35,7,0,42,787263,834560,1621823,4.44578241324691,0.838765337423313,2.58967840510339
461,2003,18,Nayarit,33,14,0,47,481523,483341,964864,6.85325519237918,2.8965057795635,4.87115282568321
462,2003,19,Nuevo León,176,28,0,204,2086234,2069136,4155370,8.43625403478229,1.35322182785472,4.90931012160169
463,2003,20,Oaxaca,80,31,0,111,1745364,1859521,3604885,4.58357110608446,1.66709598869816,3.0791550909391
464,2003,21,Puebla,118,36,0,154,2630785,2797214,5427999,4.48535323106981,1.28699484558564,2.83714127434438
465,2003,22,Querétaro,49,11,0,60,762677,799032,1561709,6.4247381263628,1.37666576557635,3.84194494620957
466,2003,23,Quintana Roo,58,9,0,67,530358,501732,1032090,10.9360092616685,1.79378632417306,6.49168192696373
467,2003,24,San Luis Potosí,93,19,0,112,1195204,1242687,2437891,7.78109845683247,1.5289449394739,4.59413484852276
468,2003,25,Sinaloa,107,8,0,115,1325991,1318909,2644900,8.06943636872347,0.606561938693269,4.34799047222957
469,2003,26,Sonora,153,23,0,176,1202109,1178983,2381092,12.7276311881868,1.95083389667196,7.39156655853701
470,2003,27,Tabasco,147,25,0,172,998907,1011312,2010219,14.7160846805558,2.47203632509058,8.55628167876236
471,2003,28,Tamaulipas,120,14,0,134,1484266,1495649,2979915,8.08480420625414,0.936048498009894,4.49677255894883
472,2003,29,Tlaxcala,21,8,0,29,519183,539831,1059014,4.04481656756866,1.48194527546584,2.73839628182441
473,2003,30,Veracruz,191,43,0,234,3523977,3702692,7226669,5.42001267318147,1.16131722541329,3.23800633459205
474,2003,31,Yucatán,135,25,0,160,895027,903607,1798634,15.0833438544312,2.76668950107735,8.89563969100995
475,2003,32,Zacatecas,47,8,0,55,684180,721016,1405196,6.86953725627759,1.10954541924174,3.91404473112648
476,2003,33,Extranjero,15,0,0,15,,,,,,
477,2004,0,Nacional,3435,678,4,4117,51543164,53427417,104970581,6.66431730888698,1.26901137668699,3.9220512650111
478,2004,1,Aguascalientes,53,11,0,64,520714,546979,1067693,10.1783320594415,2.0110461279135,5.99423242448906
479,2004,2,Baja California,97,12,0,109,1422643,1379411,2802054,6.81829524343071,0.869936516382717,3.89000354739773
480,2004,3,Baja California Sur,31,4,0,35,259882,245122,505004,11.9284906226672,1.63184047127553,6.93063817316298
481,2004,4,Campeche,57,10,0,67,381787,381920,763707,14.9297906948115,2.61834939254294,8.77299802149254
482,2004,5,Coahuila,115,9,0,124,1261054,1261952,2523006,9.1193557135539,0.713180849984786,4.91477229939207
483,2004,6,Colima,31,6,0,37,285791,288905,574696,10.8470875569909,2.07680725498001,6.43818644987959
484,2004,7,Chiapas,62,19,0,81,2157804,2192964,4350768,2.87329155011299,0.866407291683767,1.86174027206231
485,2004,8,Chihuahua,199,23,0,222,1636917,1630670,3267587,12.157000018938,1.41046318384468,6.79400426063637
486,2004,9,Ciudad de México,269,56,0,325,4304448,4627185,8931633,6.24934951008817,1.21023905463041,3.638752286396
487,2004,10,Durango,51,9,0,60,763353,783670,1547023,6.68105057555286,1.14844258425102,3.87841680440433
488,2004,11,Guanajuato,145,27,1,173,2401654,2592914,4994568,6.03750581890647,1.04129948004446,3.46376303215814
489,2004,12,Guerrero,58,24,0,82,1567924,1655585,3223509,3.69915888780324,1.44963864736634,2.54381172815091
